fips,state,county,cattle_sold,slaughter_sold
28085,MS,LINCOLN,8898.0,
28087,MS,LOWNDES,4165.0,
28089,MS,MADISON,3260.0,
28091,MS,MARION,8811.0,
28093,MS,MARSHALL,5392.0,
28095,MS,MONROE,3794.0,
28097,MS,MONTGOMERY,3209.0,
28099,MS,NESHOBA,8905.0,
28101,MS,NEWTON,8448.0,
28103,MS,NOXUBEE,12637.0,
28105,MS,OKTIBBEHA,7388.0,
28107,MS,PANOLA,8518.0,
28109,MS,PEARL RIVER,13556.0,
28111,MS,PERRY,2401.0,
28113,MS,PIKE,6176.0,
28115,MS,PONTOTOC,6967.0,
28117,MS,PRENTISS,10437.0,
28121,MS,RANKIN,6259.0,
28123,MS,SCOTT,15164.0,
28125,MS,SHARKEY,,
28127,MS,SIMPSON,40510.0,
28129,MS,SMITH,10018.0,
28131,MS,STONE,3871.0,
28133,MS,SUNFLOWER,,
28135,MS,TALLAHATCHIE,1712.0,
28137,MS,TATE,9630.0,
28139,MS,TIPPAH,3940.0,
28141,MS,TISHOMINGO,1209.0,
28143,MS,TUNICA,519.0,
28145,MS,UNION,3658.0,
28147,MS,WALTHALL,7893.0,
28149,MS,WARREN,2278.0,
28151,MS,WASHINGTON,274.0,
28153,MS,WAYNE,5485.0,
28155,MS,WEBSTER,1007.0,
28157,MS,WILKINSON,7375.0,
28159,MS,WINSTON,4462.0,
28161,MS,YALOBUSHA,3782.0,
28163,MS,YAZOO,5530.0,
29001,MO,ADAIR,20315.0,1542.0
29003,MO,ANDREW,7395.0,
29005,MO,ATCHISON,2959.0,
29007,MO,AUDRAIN,26640.0,6956.0
29009,MO,BARRY,46936.0,2186.0
29011,MO,BARTON,30518.0,3009.0
29013,MO,BATES,38891.0,3545.0
29015,MO,BENTON,20721.0,408.0
29017,MO,BOLLINGER,11429.0,888.0
29019,MO,BOONE,8875.0,1086.0
29021,MO,BUCHANAN,4766.0,
29023,MO,BUTLER,2620.0,
29025,MO,CALDWELL,11256.0,1627.0
29027,MO,CALLAWAY,17772.0,547.0
29029,MO,CAMDEN,15423.0,
29031,MO,CAPE GIRARDEAU,24721.0,4491.0
29033,MO,CARROLL,10173.0,
29035,MO,CARTER,3278.0,
29037,MO,CASS,17199.0,1480.0
29039,MO,CEDAR,35853.0,197.0
29041,MO,CHARITON,19217.0,2208.0
29043,MO,CHRISTIAN,25189.0,375.0
29045,MO,CLARK,13644.0,
29047,MO,CLAY,18416.0,4408.0
29049,MO,CLINTON,14950.0,199.0
29051,MO,COLE,16878.0,256.0
29053,MO,COOPER,23787.0,135.0
29055,MO,CRAWFORD,14401.0,
29057,MO,DADE,50541.0,2269.0
29059,MO,DALLAS,28605.0,829.0
29061,MO,DAVIESS,8366.0,222.0
29063,MO,DE KALB,13474.0,3218.0
29065,MO,DENT,21519.0,689.0
29067,MO,DOUGLAS,30482.0,
29069,MO,DUNKLIN,454.0,
29071,MO,FRANKLIN,19844.0,2206.0
29073,MO,GASCONADE,15141.0,1948.0
29075,MO,GENTRY,18037.0,2735.0
29077,MO,GREENE,31291.0,2007.0
29079,MO,GRUNDY,9572.0,272.0
29081,MO,HARRISON,18102.0,294.0
29083,MO,HENRY,40281.0,1560.0
29085,MO,HICKORY,21472.0,424.0
29087,MO,HOLT,1926.0,355.0
29089,MO,HOWARD,9325.0,1149.0
29091,MO,HOWELL,59253.0,1487.0
29093,MO,IRON,3841.0,
29095,MO,JACKSON,7938.0,
29097,MO,JASPER,33265.0,2199.0
29099,MO,JEFFERSON,5157.0,120.0
29101,MO,JOHNSON,44971.0,433.0
29103,MO,KNOX,30347.0,5661.0
29105,MO,LACLEDE,37713.0,574.0
29107,MO,LAFAYETTE,22943.0,6030.0
29109,MO,LAWRENCE,68456.0,
29111,MO,LEWIS,9270.0,
29113,MO,LINCOLN,7097.0,397.0
29115,MO,LINN,25449.0,2805.0
29117,MO,LIVINGSTON,6353.0,1135.0
29119,MO,MCDONALD,23029.0,317.0
29121,MO,MACON,28628.0,
29123,MO,MADISON,10764.0,1081.0
29125,MO,MARIES,27076.0,328.0
29127,MO,MARION,8899.0,243.0
29129,MO,MERCER,12945.0,
29131,MO,MILLER,35425.0,
29133,MO,MISSISSIPPI,,
29135,MO,MONITEAU,30103.0,274.0
29137,MO,MONROE,13609.0,5656.0
29139,MO,MONTGOMERY,8102.0,1484.0
29141,MO,MORGAN,27260.0,569.0
29143,MO,NEW MADRID,,
29145,MO,NEWTON,38843.0,981.0
29147,MO,NODAWAY,23121.0,1080.0
29149,MO,OREGON,33350.0,557.0
29151,MO,OSAGE,36349.0,729.0
29153,MO,OZARK,35629.0,1097.0
29155,MO,PEMISCOT,,
29157,MO,PERRY,36278.0,7353.0
29159,MO,PETTIS,19798.0,1354.0
29161,MO,PHELPS,12999.0,439.0
29163,MO,PIKE,18447.0,2114.0
29165,MO,PLATTE,6670.0,949.0
29167,MO,POLK,55605.0,2141.0
29169,MO,PULASKI,8883.0,136.0
29171,MO,PUTNAM,33366.0,1035.0
29173,MO,RALLS,4521.0,
29175,MO,RANDOLPH,17393.0,1055.0
29177,MO,RAY,18696.0,
29179,MO,REYNOLDS,4934.0,36.0
29181,MO,RIPLEY,12466.0,1200.0
29183,MO,ST CHARLES,2305.0,693.0
29185,MO,ST CLAIR,28934.0,675.0
29186,MO,STE GENEVIEVE,9373.0,
29187,MO,ST FRANCOIS,9826.0,382.0
29189,MO,ST LOUIS,153.0,
29195,MO,SALINE,11483.0,579.0
29197,MO,SCHUYLER,23492.0,1407.0
29199,MO,SCOTLAND,25446.0,2412.0
29201,MO,SCOTT,1872.0,
29203,MO,SHANNON,13400.0,
29205,MO,SHELBY,9791.0,290.0
29207,MO,STODDARD,5259.0,1236.0
29209,MO,STONE,9422.0,106.0
29211,MO,SULLIVAN,20269.0,
29213,MO,TANEY,6802.0,
29215,MO,TEXAS,56207.0,1215.0
29217,MO,VERNON,37131.0,1305.0
29219,MO,WARREN,3552.0,377.0
29221,MO,WASHINGTON,5068.0,75.0
29223,MO,WAYNE,6663.0,611.0
29225,MO,WEBSTER,47528.0,966.0
29227,MO,WORTH,6005.0,505.0
29229,MO,WRIGHT,36292.0,597.0
30001,MT,BEAVERHEAD,77333.0,596.0
30003,MT,BIG HORN,55837.0,1558.0
30005,MT,BLAINE,36912.0,224.0
30007,MT,BROADWATER,12248.0,73.0
30009,MT,CARBON,33284.0,3525.0
30011,MT,CARTER,40645.0,634.0
30013,MT,CASCADE,43594.0,1094.0
30015,MT,CHOUTEAU,27679.0,355.0
30017,MT,CUSTER,61825.0,
30019,MT,DANIELS,6170.0,
30021,MT,DAWSON,21336.0,
30023,MT,DEER LODGE,3517.0,
30025,MT,FALLON,23877.0,
30027,MT,FERGUS,70793.0,1749.0
30029,MT,FLATHEAD,5972.0,731.0
30031,MT,GALLATIN,27552.0,
30033,MT,GARFIELD,40624.0,1372.0
30035,MT,GLACIER,25993.0,280.0
30037,MT,GOLDEN VALLEY,9899.0,
30039,MT,GRANITE,11512.0,
30041,MT,HILL,13511.0,242.0
30043,MT,JEFFERSON,18123.0,565.0
30045,MT,JUDITH BASIN,53941.0,
30047,MT,LAKE,19986.0,1387.0
30049,MT,LEWIS AND CLARK,21821.0,341.0
30051,MT,LIBERTY,4889.0,
30053,MT,LINCOLN,2550.0,80.0
30055,MT,MCCONE,16678.0,266.0
30057,MT,MADISON,43038.0,1382.0
30059,MT,MEAGHER,25974.0,1196.0
30061,MT,MINERAL,303.0,
30063,MT,MISSOULA,5707.0,
30065,MT,MUSSELSHELL,25124.0,
30067,MT,PARK,23378.0,944.0
30069,MT,PETROLEUM,20784.0,
30071,MT,PHILLIPS,52148.0,748.0
30073,MT,PONDERA,14188.0,858.0
30075,MT,POWDER RIVER,48832.0,1446.0
30077,MT,POWELL,25223.0,
30079,MT,PRAIRIE,20138.0,
30081,MT,RAVALLI,15125.0,194.0
30083,MT,RICHLAND,33413.0,3262.0
30085,MT,ROOSEVELT,13036.0,
30087,MT,ROSEBUD,42670.0,1144.0
30089,MT,SANDERS,7601.0,
30091,MT,SHERIDAN,10176.0,
30093,MT,SILVER BOW,3675.0,
30095,MT,STILLWATER,21768.0,1466.0
30097,MT,SWEET GRASS,25160.0,458.0
30099,MT,TETON,29381.0,
30101,MT,TOOLE,8484.0,
30103,MT,TREASURE,14483.0,1093.0
30105,MT,VALLEY,43430.0,634.0
30107,MT,WHEATLAND,17732.0,
30109,MT,WIBAUX,10236.0,
30111,MT,YELLOWSTONE,52574.0,14209.0
31001,NE,ADAMS,,
31003,NE,ANTELOPE,168027.0,113038.0
31005,NE,ARTHUR,27544.0,
31007,NE,BANNER,52119.0,
31009,NE,BLAINE,23453.0,4002.0
31011,NE,BOONE,147621.0,116974.0
31013,NE,BOX BUTTE,51546.0,17913.0
31015,NE,BOYD,33904.0,15004.0
31017,NE,BROWN,142910.0,102530.0
31019,NE,BUFFALO,97544.0,41618.0
31021,NE,BURT,59393.0,37409.0
31023,NE,BUTLER,53045.0,32113.0
31025,NE,CASS,,247.0
31027,NE,CEDAR,127642.0,85027.0
31029,NE,CHASE,220362.0,
31031,NE,CHERRY,193189.0,6544.0
31033,NE,CHEYENNE,71648.0,60027.0
31035,NE,CLAY,72401.0,
31037,NE,COLFAX,125923.0,111241.0
31039,NE,CUMING,599727.0,560933.0
31041,NE,CUSTER,355412.0,243125.0
31043,NE,DAKOTA,3816.0,
31045,NE,DAWES,46559.0,8043.0
31047,NE,DAWSON,326604.0,270105.0
31049,NE,DEUEL,21904.0,
31051,NE,DIXON,58753.0,
31053,NE,DODGE,56027.0,43238.0
31055,NE,DOUGLAS,557.0,
31057,NE,DUNDY,54483.0,15372.0
31059,NE,FILLMORE,60850.0,25049.0
31061,NE,FRANKLIN,18962.0,3198.0
31063,NE,FRONTIER,51647.0,
31065,NE,FURNAS,30247.0,13388.0
31067,NE,GAGE,19010.0,5249.0
31069,NE,GARDEN,58650.0,
31071,NE,GARFIELD,64607.0,35942.0
31073,NE,GOSPER,32440.0,22058.0
31075,NE,GRANT,29236.0,
31077,NE,GREELEY,41667.0,32043.0
31079,NE,HALL,65354.0,56824.0
31081,NE,HAMILTON,38948.0,32164.0
31083,NE,HARLAN,41991.0,
31085,NE,HAYES,82714.0,
31087,NE,HITCHCOCK,21696.0,350.0
31089,NE,HOLT,134060.0,33174.0
31091,NE,HOOKER,15733.0,900.0
31093,NE,HOWARD,121717.0,50142.0
31095,NE,JEFFERSON,29186.0,
31097,NE,JOHNSON,6323.0,663.0
31099,NE,KEARNEY,151624.0,133608.0
31101,NE,KEITH,45394.0,
31103,NE,KEYA PAHA,32470.0,
31105,NE,KIMBALL,11822.0,462.0
31107,NE,KNOX,141132.0,93817.0
31109,NE,LANCASTER,13089.0,556.0
31111,NE,LINCOLN,412099.0,316520.0
31113,NE,LOGAN,19243.0,1514.0
31115,NE,LOUP,19567.0,
31117,NE,MCPHERSON,34435.0,707.0
31119,NE,MADISON,100482.0,81104.0
31121,NE,MERRICK,59546.0,47062.0
31123,NE,MORRILL,161539.0,124049.0
31125,NE,NANCE,15042.0,6394.0
31127,NE,NEMAHA,2844.0,
31129,NE,NUCKOLLS,23389.0,3458.0
31131,NE,OTOE,5348.0,181.0
31133,NE,PAWNEE,11812.0,470.0
31135,NE,PERKINS,28351.0,16720.0
31137,NE,PHELPS,317179.0,309393.0
31139,NE,PIERCE,58606.0,45341.0
31141,NE,PLATTE,191434.0,134732.0
31143,NE,POLK,65500.0,33640.0
31145,NE,RED WILLOW,50708.0,
31147,NE,RICHARDSON,10765.0,2605.0
31149,NE,ROCK,58216.0,
31151,NE,SALINE,23090.0,17966.0
31153,NE,SARPY,880.0,
31155,NE,SAUNDERS,78533.0,
31157,NE,SCOTTS BLUFF,112940.0,91760.0
31159,NE,SEWARD,37059.0,27181.0
31161,NE,SHERIDAN,69677.0,2663.0
31163,NE,SHERMAN,25008.0,4866.0
31165,NE,SIOUX,102277.0,
31167,NE,STANTON,41164.0,27816.0
31169,NE,THAYER,52037.0,
31171,NE,THOMAS,24313.0,
31173,NE,THURSTON,50251.0,40240.0
31175,NE,VALLEY,67157.0,43186.0
31177,NE,WASHINGTON,11673.0,5496.0
31179,NE,WAYNE,31493.0,14274.0
31181,NE,WEBSTER,145980.0,
31183,NE,WHEELER,159561.0,
31185,NE,YORK,51360.0,44430.0
32001,NV,CHURCHILL,21649.0,62.0
32003,NV,CLARK,1638.0,
32005,NV,DOUGLAS,13283.0,248.0
32007,NV,ELKO,79117.0,
32009,NV,ESMERALDA,958.0,
32011,NV,EUREKA,17873.0,
32013,NV,HUMBOLDT,38867.0,
32015,NV,LANDER,9851.0,
32017,NV,LINCOLN,7160.0,
32019,NV,LYON,45089.0,
32021,NV,MINERAL,562.0,
32023,NV,NYE,16147.0,
32027,NV,PERSHING,23183.0,796.0
32031,NV,WASHOE,8179.0,
32033,NV,WHITE PINE,14378.0,590.0
32510,NV,CARSON CITY,157.0,
33001,NH,BELKNAP,428.0,
33003,NH,CARROLL,410.0,
33005,NH,CHESHIRE,1447.0,
33007,NH,COOS,1928.0,102.0
33009,NH,GRAFTON,2284.0,
33011,NH,HILLSBOROUGH,447.0,59.0
33013,NH,MERRIMACK,1366.0,
33015,NH,ROCKINGHAM,658.0,
33017,NH,STRAFFORD,641.0,
33019,NH,SULLIVAN,1683.0,
34001,NJ,ATLANTIC,32.0,
34005,NJ,BURLINGTON,518.0,
34007,NJ,CAMDEN,,
34009,NJ,CAPE MAY,71.0,
34011,NJ,CUMBERLAND,464.0,
34015,NJ,GLOUCESTER,666.0,
34019,NJ,HUNTERDON,1200.0,75.0
34021,NJ,MERCER,237.0,
34023,NJ,MIDDLESEX,,
34025,NJ,MONMOUTH,209.0,
34027,NJ,MORRIS,50.0,
34029,NJ,OCEAN,147.0,
34031,NJ,PASSAIC,9.0,
34033,NJ,SALEM,2220.0,135.0
34035,NJ,SOMERSET,610.0,
34037,NJ,SUSSEX,1623.0,49.0
34039,NJ,UNION,,
34041,NJ,WARREN,1551.0,
35001,NM,BERNALILLO,1828.0,
35003,NM,CATRON,20735.0,202.0
35005,NM,CHAVES,69750.0,
35006,NM,CIBOLA,8476.0,
35007,NM,COLFAX,39721.0,5550.0
35009,NM,CURRY,141011.0,
35011,NM,DE BACA,12923.0,536.0
35013,NM,DONA ANA,13752.0,
35015,NM,EDDY,20661.0,112.0
35017,NM,GRANT,14525.0,
35019,NM,GUADALUPE,15061.0,86.0
35021,NM,HARDING,14805.0,
35023,NM,HIDALGO,11821.0,
35025,NM,LEA,51967.0,372.0
35027,NM,LINCOLN,15691.0,
35029,NM,LUNA,19764.0,
35031,NM,MCKINLEY,5676.0,
35033,NM,MORA,9048.0,
35035,NM,OTERO,11385.0,
35037,NM,QUAY,36474.0,740.0
35039,NM,RIO ARRIBA,9675.0,102.0
35041,NM,ROOSEVELT,49976.0,967.0
35043,NM,SANDOVAL,4686.0,144.0
35045,NM,SAN JUAN,5470.0,
35047,NM,SAN MIGUEL,19668.0,
35049,NM,SANTA FE,5225.0,
35051,NM,SIERRA,6661.0,
35053,NM,SOCORRO,18677.0,
35055,NM,TAOS,2542.0,
35057,NM,TORRANCE,22810.0,
35059,NM,UNION,54672.0,12094.0
35061,NM,VALENCIA,8687.0,
36001,NY,ALBANY,4293.0,2625.0
36003,NY,ALLEGANY,9900.0,247.0
36007,NY,BROOME,5439.0,315.0
36009,NY,CATTARAUGUS,16999.0,1095.0
36011,NY,CAYUGA,33869.0,343.0
36013,NY,CHAUTAUQUA,20272.0,1046.0
36015,NY,CHEMUNG,3008.0,74.0
36017,NY,CHENANGO,14012.0,312.0
36019,NY,CLINTON,19851.0,
36021,NY,COLUMBIA,5397.0,
36023,NY,CORTLAND,11020.0,154.0
36025,NY,DELAWARE,8351.0,315.0
36027,NY,DUTCHESS,2378.0,297.0
36029,NY,ERIE,12918.0,510.0
36031,NY,ESSEX,1159.0,
36033,NY,FRANKLIN,14470.0,654.0
36035,NY,FULTON,1062.0,
36037,NY,GENESEE,29949.0,1340.0
36039,NY,GREENE,582.0,
36041,NY,HAMILTON,,
36043,NY,HERKIMER,10000.0,
36045,NY,JEFFERSON,16621.0,222.0
36049,NY,LEWIS,21303.0,66.0
36051,NY,LIVINGSTON,20430.0,1750.0
36053,NY,MADISON,16768.0,1254.0
36055,NY,MONROE,1311.0,
36057,NY,MONTGOMERY,15892.0,
36063,NY,NIAGARA,7901.0,106.0
36065,NY,ONEIDA,13276.0,88.0
36067,NY,ONONDAGA,19623.0,76.0
36069,NY,ONTARIO,31389.0,1937.0
36071,NY,ORANGE,1568.0,
36073,NY,ORLEANS,4244.0,432.0
36075,NY,OSWEGO,5103.0,
36077,NY,OTSEGO,6155.0,484.0
36079,NY,PUTNAM,34.0,
36083,NY,RENSSELAER,4197.0,53.0
36087,NY,ROCKLAND,,
36089,NY,ST LAWRENCE,24047.0,269.0
36091,NY,SARATOGA,6781.0,52.0
36093,NY,SCHENECTADY,329.0,
36095,NY,SCHOHARIE,6759.0,72.0
36097,NY,SCHUYLER,5703.0,161.0
36099,NY,SENECA,9998.0,627.0
36101,NY,STEUBEN,29857.0,2655.0
36103,NY,SUFFOLK,204.0,
36105,NY,SULLIVAN,1522.0,160.0
36107,NY,TIOGA,6826.0,116.0
36109,NY,TOMPKINS,8191.0,
36111,NY,ULSTER,740.0,
36113,NY,WARREN,19.0,
36115,NY,WASHINGTON,28435.0,49.0
36117,NY,WAYNE,29409.0,1321.0
36119,NY,WESTCHESTER,,
36121,NY,WYOMING,40362.0,1200.0
36123,NY,YATES,16525.0,3744.0
37001,NC,ALAMANCE,5004.0,
37003,NC,ALEXANDER,11665.0,381.0
37005,NC,ALLEGHANY,10718.0,129.0
37007,NC,ANSON,4283.0,66.0
37009,NC,ASHE,7796.0,172.0
37011,NC,AVERY,422.0,
37013,NC,BEAUFORT,457.0,
37015,NC,BERTIE,122.0,
37017,NC,BLADEN,2197.0,
37019,NC,BRUNSWICK,548.0,
37021,NC,BUNCOMBE,5251.0,147.0
37023,NC,BURKE,2347.0,
37025,NC,CABARRUS,3789.0,301.0
37027,NC,CALDWELL,1711.0,46.0
37029,NC,CAMDEN,90.0,
37031,NC,CARTERET,157.0,
37033,NC,CASWELL,7772.0,
37035,NC,CATAWBA,4303.0,
37037,NC,CHATHAM,14641.0,44.0
37039,NC,CHEROKEE,5800.0,
37041,NC,CHOWAN,246.0,
37043,NC,CLAY,2966.0,
37045,NC,CLEVELAND,15213.0,151.0
37047,NC,COLUMBUS,2824.0,150.0
37049,NC,CRAVEN,775.0,90.0
37051,NC,CUMBERLAND,1488.0,
37053,NC,CURRITUCK,,
37057,NC,DAVIDSON,4137.0,55.0
37059,NC,DAVIE,3865.0,
37061,NC,DUPLIN,9492.0,115.0
37063,NC,DURHAM,822.0,300.0
37065,NC,EDGECOMBE,5197.0,
37067,NC,FORSYTH,940.0,
37069,NC,FRANKLIN,4320.0,214.0
37071,NC,GASTON,2742.0,84.0
37073,NC,GATES,782.0,360.0
37075,NC,GRAHAM,154.0,
37077,NC,GRANVILLE,3460.0,
37079,NC,GREENE,997.0,
37081,NC,GUILFORD,5629.0,
37083,NC,HALIFAX,2931.0,553.0
37085,NC,HARNETT,2176.0,
37087,NC,HAYWOOD,3786.0,228.0
37089,NC,HENDERSON,1056.0,
37091,NC,HERTFORD,114.0,
37093,NC,HOKE,575.0,
37095,NC,HYDE,195.0,
37097,NC,IREDELL,15163.0,1849.0
37099,NC,JACKSON,1427.0,55.0
37101,NC,JOHNSTON,3482.0,291.0
37103,NC,JONES,251.0,
37105,NC,LEE,1000.0,54.0
37107,NC,LENOIR,1973.0,
37109,NC,LINCOLN,9271.0,
37111,NC,MCDOWELL,423.0,
37113,NC,MACON,1522.0,
37115,NC,MADISON,2134.0,72.0
37117,NC,MARTIN,280.0,
37119,NC,MECKLENBURG,656.0,
37121,NC,MITCHELL,1597.0,
37123,NC,MONTGOMERY,2354.0,
37125,NC,MOORE,5942.0,
37127,NC,NASH,2794.0,
37129,NC,NEW HANOVER,,
37131,NC,NORTHAMPTON,271.0,
37133,NC,ONSLOW,651.0,
37135,NC,ORANGE,2802.0,132.0
37137,NC,PAMLICO,20.0,
37139,NC,PASQUOTANK,208.0,
37141,NC,PENDER,838.0,
37143,NC,PERQUIMANS,134.0,
37145,NC,PERSON,3199.0,
37147,NC,PITT,2172.0,
37149,NC,POLK,1257.0,
37151,NC,RANDOLPH,22047.0,82.0
37153,NC,RICHMOND,1511.0,
37155,NC,ROBESON,3376.0,140.0
37157,NC,ROCKINGHAM,3437.0,
37159,NC,ROWAN,8818.0,289.0
37161,NC,RUTHERFORD,6044.0,
37163,NC,SAMPSON,8574.0,
37165,NC,SCOTLAND,364.0,
37167,NC,STANLY,5829.0,
37169,NC,STOKES,11810.0,51.0
37171,NC,SURRY,8411.0,448.0
37173,NC,SWAIN,110.0,
37175,NC,TRANSYLVANIA,467.0,
37177,NC,TYRRELL,66.0,
37179,NC,UNION,7198.0,86.0
37181,NC,VANCE,691.0,
37183,NC,WAKE,1035.0,
37185,NC,WARREN,2267.0,
37187,NC,WASHINGTON,178.0,
37189,NC,WATAUGA,2816.0,57.0
37191,NC,WAYNE,3745.0,
37193,NC,WILKES,20452.0,2729.0
37195,NC,WILSON,1595.0,
37197,NC,YADKIN,7382.0,120.0
37199,NC,YANCEY,1300.0,
38001,ND,ADAMS,20989.0,409.0
38003,ND,BARNES,9756.0,1218.0
38005,ND,BENSON,11620.0,1293.0
38007,ND,BILLINGS,20524.0,1240.0
38009,ND,BOTTINEAU,8594.0,53.0
38011,ND,BOWMAN,21060.0,
38013,ND,BURKE,9452.0,387.0
38015,ND,BURLEIGH,43413.0,3505.0
38017,ND,CASS,3409.0,546.0
38019,ND,CAVALIER,398.0,
38021,ND,DICKEY,20890.0,9304.0
38023,ND,DIVIDE,7775.0,
38025,ND,DUNN,39198.0,470.0
38027,ND,EDDY,13305.0,
38029,ND,EMMONS,33919.0,733.0
38031,ND,FOSTER,12138.0,1968.0
38033,ND,GOLDEN VALLEY,18981.0,
38035,ND,GRAND FORKS,4919.0,600.0
38037,ND,GRANT,50742.0,357.0
38039,ND,GRIGGS,6484.0,
38041,ND,HETTINGER,8947.0,402.0
38043,ND,KIDDER,37970.0,6061.0
38045,ND,LA MOURE,16191.0,2176.0
38047,ND,LOGAN,30145.0,
38049,ND,MCHENRY,41617.0,4821.0
38051,ND,MCINTOSH,27888.0,2294.0
38053,ND,MCKENZIE,44927.0,205.0
38055,ND,MCLEAN,17720.0,934.0
38057,ND,MERCER,24010.0,
38059,ND,MORTON,71037.0,4199.0
38061,ND,MOUNTRAIL,30429.0,279.0
38063,ND,NELSON,5191.0,
38065,ND,OLIVER,30097.0,
38067,ND,PEMBINA,6237.0,66.0
38069,ND,PIERCE,10264.0,376.0
38071,ND,RAMSEY,1090.0,
38073,ND,RANSOM,21432.0,3014.0
38075,ND,RENVILLE,862.0,
38077,ND,RICHLAND,11565.0,3464.0
38079,ND,ROLETTE,6983.0,
38081,ND,SARGENT,10302.0,2279.0
38083,ND,SHERIDAN,16229.0,
38085,ND,SIOUX,35787.0,
38087,ND,SLOPE,16644.0,
38089,ND,STARK,19205.0,900.0
38091,ND,STEELE,5478.0,
38093,ND,STUTSMAN,32197.0,5355.0
38095,ND,TOWNER,1951.0,
38097,ND,TRAILL,6017.0,
38099,ND,WALSH,3389.0,132.0
38101,ND,WARD,7602.0,
38103,ND,WELLS,11583.0,
38105,ND,WILLIAMS,12841.0,93.0
39001,OH,ADAMS,11459.0,2168.0
39003,OH,ALLEN,6559.0,5289.0
39005,OH,ASHLAND,11082.0,1592.0
39007,OH,ASHTABULA,6199.0,1831.0
39009,OH,ATHENS,3731.0,168.0
39011,OH,AUGLAIZE,24034.0,13496.0
39013,OH,BELMONT,15514.0,1422.0
39015,OH,BROWN,6437.0,230.0
39017,OH,BUTLER,4685.0,2536.0
39019,OH,CARROLL,6685.0,1301.0
39021,OH,CHAMPAIGN,4789.0,753.0
39023,OH,CLARK,12921.0,1852.0
39025,OH,CLERMONT,1617.0,
39027,OH,CLINTON,1769.0,125.0
39029,OH,COLUMBIANA,9659.0,1626.0
39031,OH,COSHOCTON,8491.0,743.0
39033,OH,CRAWFORD,5341.0,3416.0
39035,OH,CUYAHOGA,8.0,
39037,OH,DARKE,46517.0,14277.0
39039,OH,DEFIANCE,8901.0,1224.0
39041,OH,DELAWARE,629.0,153.0
39043,OH,ERIE,2233.0,1373.0
39045,OH,FAIRFIELD,4311.0,1301.0
39047,OH,FAYETTE,4519.0,240.0
39049,OH,FRANKLIN,146.0,
39051,OH,FULTON,37730.0,8689.0
39053,OH,GALLIA,8115.0,610.0
39055,OH,GEAUGA,2202.0,
39057,OH,GREENE,2349.0,457.0
39059,OH,GUERNSEY,24223.0,1355.0
39061,OH,HAMILTON,915.0,35.0
39063,OH,HANCOCK,2751.0,354.0
39065,OH,HARDIN,10828.0,2119.0
39067,OH,HARRISON,6026.0,
39069,OH,HENRY,5304.0,251.0
39071,OH,HIGHLAND,12903.0,5171.0
39073,OH,HOCKING,915.0,
39075,OH,HOLMES,17105.0,3228.0
39077,OH,HURON,10906.0,4642.0
39079,OH,JACKSON,8977.0,209.0
39081,OH,JEFFERSON,3459.0,230.0
39083,OH,KNOX,8646.0,1162.0
39085,OH,LAKE,91.0,
39087,OH,LAWRENCE,1831.0,
39089,OH,LICKING,10240.0,3141.0
39091,OH,LOGAN,11145.0,3658.0
39093,OH,LORAIN,4467.0,3039.0
39095,OH,LUCAS,190.0,
39097,OH,MADISON,9337.0,134.0
39099,OH,MAHONING,4929.0,326.0
39101,OH,MARION,3607.0,1020.0
39103,OH,MEDINA,2761.0,256.0
39105,OH,MEIGS,2533.0,147.0
39107,OH,MERCER,80140.0,33204.0
39109,OH,MIAMI,3005.0,721.0
39111,OH,MONROE,6537.0,533.0
39113,OH,MONTGOMERY,6803.0,3635.0
39115,OH,MORGAN,5654.0,1464.0
39117,OH,MORROW,3147.0,1098.0
39119,OH,MUSKINGUM,13287.0,1187.0
39121,OH,NOBLE,9580.0,306.0
39123,OH,OTTAWA,3452.0,2633.0
39125,OH,PAULDING,18749.0,1894.0
39127,OH,PERRY,3191.0,610.0
39129,OH,PICKAWAY,4763.0,618.0
39131,OH,PIKE,3576.0,473.0
39133,OH,PORTAGE,3059.0,848.0
39135,OH,PREBLE,19863.0,9264.0
39137,OH,PUTNAM,22395.0,4658.0
39139,OH,RICHLAND,10684.0,3160.0
39141,OH,ROSS,7034.0,2048.0
39143,OH,SANDUSKY,2965.0,1683.0
39145,OH,SCIOTO,2938.0,109.0
39147,OH,SENECA,2343.0,882.0
39149,OH,SHELBY,30500.0,10818.0
39151,OH,STARK,9927.0,2715.0
39153,OH,SUMMIT,261.0,
39155,OH,TRUMBULL,5289.0,2155.0
39157,OH,TUSCARAWAS,12074.0,1074.0
39159,OH,UNION,6069.0,3186.0
39161,OH,VAN WERT,17700.0,6035.0
39163,OH,VINTON,1276.0,
39165,OH,WARREN,1564.0,276.0
39167,OH,WASHINGTON,11533.0,3468.0
39169,OH,WAYNE,45845.0,2425.0
39171,OH,WILLIAMS,13970.0,549.0
39173,OH,WOOD,4413.0,829.0
39175,OH,WYANDOT,2836.0,506.0
40001,OK,ADAIR,30323.0,384.0
40003,OK,ALFALFA,59140.0,
40005,OK,ATOKA,52879.0,
40007,OK,BEAVER,56696.0,
40009,OK,BECKHAM,26123.0,
40011,OK,BLAINE,70922.0,
40013,OK,BRYAN,43392.0,
40015,OK,CADDO,64163.0,795.0
40017,OK,CANADIAN,63595.0,1098.0
40019,OK,CARTER,28586.0,
40021,OK,CHEROKEE,24869.0,455.0
40023,OK,CHOCTAW,41346.0,736.0
